,City,Country,Region,Year,AvgCelsiusTemp,CO2,F-Gas,N2O,iso
4178,Lubbock,US,North America,1996,15.909691876750683,5283.11,124.38,279.98,USA
4179,Lubbock,US,North America,1997,14.629013698630136,5547.99,130.98,273.86,USA
4180,Lubbock,US,North America,1998,16.630000000000013,5590.7,145.82,269.93,USA
4181,Lubbock,US,North America,1999,15.98239010989012,5610.3,142.42,265.35,USA
4182,Lubbock,US,North America,2000,16.163852459016397,5776.41,143.65,262.45,USA
4183,Lubbock,US,North America,2001,16.20457534246575,5749.25,130.28,255.04,USA
4184,Lubbock,US,North America,2002,15.46279778393351,5594.16,137.81,255.21,USA
4185,Lubbock,US,North America,2003,16.53672176308539,5659.63,127.23,260.06,USA
4186,Lubbock,US,North America,2004,15.586967213114752,5740.03,134.13,258.75,USA
4187,Lubbock,US,North America,2005,15.998931506849306,5756.08,135.45,257.93,USA
4188,Lubbock,US,North America,2006,16.929287671232874,5656.58,137.6,260.11,USA
4189,Lubbock,US,North America,2007,15.29332417582419,5740.27,148.45,263.29,USA
4190,Lubbock,US,North America,2008,16.00263736263736,5563.34,149.44,248.09,USA
4191,Lubbock,US,North America,2009,16.085302197802196,5159.55,144.31,241.24,USA
4192,Lubbock,US,North America,2010,15.902520547945198,5392.87,153.08,246.69,USA
4193,Lubbock,US,North America,2011,17.086164383561645,5172.1,159.37,254.86,USA
4194,Lubbock,US,North America,2012,17.290628415300535,4950.21,154.58,245.81,USA
4195,Lubbock,US,North America,2013,15.86101369863012,5089.5,154.04,246.72,USA
4196,Lubbock,US,North America,2014,15.72671232876713,5102.58,159.16,246.48,USA
4197,Lubbock,US,North America,2015,16.002986301369866,4982.79,161.05,242.64,USA
4198,Lubbock,US,North America,2016,16.84092896174862,4888.64,160.92,248.51,USA
4199,Lubbock,US,North America,2017,16.946931506849317,4813.72,165.29,249.29,USA
4200,Lubbock,US,North America,2018,16.470273972602733,4981.3,169.66,250.06,USA
4201,Lubbock,US,North America,2019,16.081150684931515,0.0,0.0,0.0,USA
4202,Lusaka,Zambia,Africa,1995,22.733085714285725,2.13,0.04,23.42,ZMB
4203,Lusaka,Zambia,Africa,1996,22.33230519480521,1.76,0.05,20.46,ZMB
4204,Lusaka,Zambia,Africa,1997,22.71443037974684,2.28,0.06,18.29,ZMB
4205,Lusaka,Zambia,Africa,1998,23.64277153558054,2.17,0.08,16.95,ZMB
4206,Lusaka,Zambia,Africa,1999,22.111848184818506,1.76,0.09,14.0,ZMB
4207,Lusaka,Zambia,Africa,2000,22.65681818181818,1.81,0.1,11.43,ZMB
4208,Lusaka,Zambia,Africa,2001,22.6222190201729,1.83,0.11,11.64,ZMB
4209,Lusaka,Zambia,Africa,2002,21.69065155807366,1.92,0.12,12.86,ZMB
4210,Lusaka,Zambia,Africa,2003,20.654970930232547,2.09,0.13,14.0,ZMB
4211,Lusaka,Zambia,Africa,2004,20.63669467787114,2.11,0.15,14.04,ZMB
4212,Lusaka,Zambia,Africa,2005,21.442833333333333,2.29,0.16,14.48,ZMB
4213,Lusaka,Zambia,Africa,2006,19.94561643835617,2.18,0.18,13.17,ZMB
4214,Lusaka,Zambia,Africa,2007,19.928519553072636,1.98,0.19,13.59,ZMB
4215,Lusaka,Zambia,Africa,2008,19.56893258426967,2.18,0.21,13.68,ZMB
4216,Lusaka,Zambia,Africa,2009,19.130631868131868,2.47,0.23,12.81,ZMB
4217,Lusaka,Zambia,Africa,2010,19.039835616438356,2.64,0.25,13.97,ZMB
4218,Lusaka,Zambia,Africa,2011,20.771485714285703,3.06,0.29,13.81,ZMB
4219,Lusaka,Zambia,Africa,2012,20.97101928374656,4.02,0.33,14.88,ZMB
4220,Lusaka,Zambia,Africa,2013,21.074697508896797,4.24,0.37,15.19,ZMB
4221,Lusaka,Zambia,Africa,2014,22.522,4.8,0.41,14.93,ZMB
4222,Macon,US,North America,1995,17.525506849315054,5126.9,115.29,272.69,USA
4223,Macon,US,North America,1996,16.894234972677612,5283.11,124.38,279.98,USA
4224,Macon,US,North America,1997,17.26021917808218,5547.99,130.98,273.86,USA
4225,Macon,US,North America,1998,18.73800554016619,5590.7,145.82,269.93,USA
4226,Macon,US,North America,1999,18.03230769230769,5610.3,142.42,265.35,USA
4227,Macon,US,North America,2000,17.280792349726756,5776.41,143.65,262.45,USA
4228,Macon,US,North America,2001,17.558657534246574,5749.25,130.28,255.04,USA
4229,Macon,US,North America,2002,17.83191135734072,5594.16,137.81,255.21,USA
4230,Macon,US,North America,2003,17.707863013698628,5659.63,127.23,260.06,USA
4231,Macon,US,North America,2004,18.462732240437163,5740.03,134.13,258.75,USA
4232,Macon,US,North America,2005,18.14147945205478,5756.08,135.45,257.93,USA
4233,Macon,US,North America,2006,18.194794520547934,5656.58,137.6,260.11,USA
4234,Macon,US,North America,2007,18.227162534435283,5740.27,148.45,263.29,USA
4235,Macon,US,North America,2008,17.7542699724518,5563.34,149.44,248.09,USA
4236,Macon,US,North America,2009,17.685906593406568,5159.55,144.31,241.24,USA
4237,Macon,US,North America,2010,17.212609890109892,5392.87,153.08,246.69,USA
4238,Macon,US,North America,2011,18.20424657534246,5172.1,159.37,254.86,USA
4239,Macon,US,North America,2012,18.47601092896174,4950.21,154.58,245.81,USA
4240,Macon,US,North America,2013,16.920931506849318,5089.5,154.04,246.72,USA
4241,Macon,US,North America,2014,16.73254794520549,5102.58,159.16,246.48,USA
4242,Macon,US,North America,2015,18.269616438356177,4982.79,161.05,242.64,USA
4243,Macon,US,North America,2016,18.7659178082192,4888.64,160.92,248.51,USA
4244,Macon,US,North America,2017,18.808328767123285,4813.72,165.29,249.29,USA
4245,Macon,US,North America,2018,18.42630136986301,4981.3,169.66,250.06,USA
4246,Macon,US,North America,2019,19.098821917808213,0.0,0.0,0.0,USA
4247,Madison,US,North America,1995,8.516,5126.9,115.29,272.69,USA
4248,Madison,US,North America,1996,6.685851648351644,5283.11,124.38,279.98,USA
4249,Madison,US,North America,1997,7.657424657534246,5547.99,130.98,273.86,USA
4250,Madison,US,North America,1998,10.41085872576178,5590.7,145.82,269.93,USA
4251,Madison,US,North America,1999,9.282170329670327,5610.3,142.42,265.35,USA
4252,Madison,US,North America,2000,8.489672131147548,5776.41,143.65,262.45,USA
4253,Madison,US,North America,2001,9.203150684931511,5749.25,130.28,255.04,USA
4254,Madison,US,North America,2002,8.843305555555556,5594.16,137.81,255.21,USA
4255,Madison,US,North America,2003,8.134945054945053,5659.63,127.23,260.06,USA
4256,Madison,US,North America,2004,8.690136612021861,5740.03,134.13,258.75,USA
4257,Madison,US,North America,2005,9.339369863013694,5756.08,135.45,257.93,USA
4258,Madison,US,North America,2006,9.454602739726033,5656.58,137.6,260.11,USA
4259,Madison,US,North America,2007,9.16442307692307,5740.27,148.45,263.29,USA
4260,Madison,US,North America,2008,7.680961538461548,5563.34,149.44,248.09,USA
4261,Madison,US,North America,2009,7.859505494505498,5159.55,144.31,241.24,USA
4262,Madison,US,North America,2010,9.299095890410962,5392.87,153.08,246.69,USA
4263,Madison,US,North America,2011,9.062109589041093,5172.1,159.37,254.86,USA
4264,Madison,US,North America,2012,10.981693989071042,4950.21,154.58,245.81,USA
4265,Madison,US,North America,2013,7.958876712328773,5089.5,154.04,246.72,USA
4266,Madison,US,North America,2014,7.344000000000002,5102.58,159.16,246.48,USA
4267,Madison,US,North America,2015,9.313506849315072,4982.79,161.05,242.64,USA
4268,Madison,US,North America,2016,9.822103825136614,4888.64,160.92,248.51,USA
4269,Madison,US,North America,2017,9.26983561643836,4813.72,165.29,249.29,USA
4270,Madison,US,North America,2018,8.472383561643834,4981.3,169.66,250.06,USA
4271,Madison,US,North America,2019,8.072246575342465,0.0,0.0,0.0,USA
4272,Madrid,Spain,Europe,1995,15.874767123287674,240.58,7.13,20.34,ESP
4273,Madrid,Spain,Europe,1996,14.905218579234967,230.1,8.06,22.45,ESP
4274,Madrid,Spain,Europe,1997,15.672849315068488,248.61,9.52,22.13,ESP
4275,Madrid,Spain,Europe,1998,14.844570637119114,256.22,9.69,23.47,ESP
4276,Madrid,Spain,Europe,1999,14.525934065934058,278.31,11.71,23.53,ESP
4277,Madrid,Spain,Europe,2000,14.335956284153008,293.31,13.19,23.65,ESP
4278,Madrid,Spain,Europe,2001,14.057643835616428,294.79,9.82,22.77,ESP
4279,Madrid,Spain,Europe,2002,14.38285318559558,312.75,8.52,22.4,ESP
4280,Madrid,Spain,Europe,2003,14.9730684931507,318.66,10.6,23.37,ESP
4281,Madrid,Spain,Europe,2004,14.206721311475414,335.56,10.84,22.61,ESP
4282,Madrid,Spain,Europe,2005,14.76586301369862,350.5,12.16,21.28,ESP
4283,Madrid,Spain,Europe,2006,15.30320547945206,341.78,14.78,21.69,ESP
4284,Madrid,Spain,Europe,2007,13.674505494505492,354.68,16.92,22.19,ESP
4285,Madrid,Spain,Europe,2008,14.254587912087915,324.16,17.87,20.07,ESP
4286,Madrid,Spain,Europe,2009,15.51252747252748,287.49,16.54,19.66,ESP
4287,Madrid,Spain,Europe,2010,14.640410958904097,273.25,16.72,20.01,ESP
4288,Madrid,Spain,Europe,2011,15.609506849315055,274.4,16.26,18.95,ESP
4289,Madrid,Spain,Europe,2012,15.122677595628398,269.27,16.36,18.25,ESP
4290,Madrid,Spain,Europe,2013,14.771808219178087,242.8,16.44,19.15,ESP
4291,Madrid,Spain,Europe,2014,15.802005494505485,240.96,16.37,19.96,ESP
4292,Madrid,Spain,Europe,2015,15.893543956043962,256.28,9.92,20.1,ESP
4293,Madrid,Spain,Europe,2016,15.579005524861865,247.03,9.69,19.85,ESP
4294,Madrid,Spain,Europe,2017,16.01512328767123,263.44,9.0,20.14,ESP
4295,Madrid,Spain,Europe,2018,15.105552486187856,258.34,8.31,20.35,ESP
4296,Madrid,Spain,Europe,2019,15.666055555555552,0.0,0.0,0.0,ESP
4297,Managua,Nicaragua,South/Central America & Carribean,1995,26.1190243902439,2.65,0.02,1.89,NIC
4298,Managua,Nicaragua,South/Central America & Carribean,1996,26.586559999999995,2.82,0.04,1.83,NIC
4299,Managua,Nicaragua,South/Central America & Carribean,1997,27.72810958904109,3.02,0.05,1.92,NIC
4300,Managua,Nicaragua,South/Central America & Carribean,1998,28.35869444444443,3.52,0.06,1.9,NIC
4301,Managua,Nicaragua,South/Central America & Carribean,1999,27.27291208791208,3.54,0.08,2.13,NIC
4302,Managua,Nicaragua,South/Central America & Carribean,2000,27.45813888888891,3.77,0.09,2.18,NIC
4303,Managua,Nicaragua,South/Central America & Carribean,2001,27.817747252747257,3.93,0.1,2.18,NIC
4304,Managua,Nicaragua,South/Central America & Carribean,2002,27.86063888888888,4.06,0.11,2.38,NIC
4305,Managua,Nicaragua,South/Central America & Carribean,2003,27.72546961325968,4.53,0.12,2.57,NIC
4306,Managua,Nicaragua,South/Central America & Carribean,2004,27.516277777777805,4.5,0.13,2.41,NIC
4307,Managua,Nicaragua,South/Central America & Carribean,2005,27.5440771349862,4.3,0.14,2.61,NIC
4308,Managua,Nicaragua,South/Central America & Carribean,2006,27.67085399449037,4.51,0.16,2.6,NIC
4309,Managua,Nicaragua,South/Central America & Carribean,2007,27.624010989011,4.67,0.19,2.59,NIC
4310,Managua,Nicaragua,South/Central America & Carribean,2008,27.31882681564247,4.46,0.21,2.57,NIC
4311,Managua,Nicaragua,South/Central America & Carribean,2009,27.731675824175827,4.39,0.24,2.66,NIC
4312,Managua,Nicaragua,South/Central America & Carribean,2010,27.45373961218836,4.51,0.26,2.7,NIC
4313,Managua,Nicaragua,South/Central America & Carribean,2011,27.328736263736268,4.77,0.31,2.95,NIC
4314,Managua,Nicaragua,South/Central America & Carribean,2012,27.35098630136985,4.69,0.35,3.1,NIC
4315,Managua,Nicaragua,South/Central America & Carribean,2013,27.73257534246576,4.49,0.4,3.08,NIC
4316,Managua,Nicaragua,South/Central America & Carribean,2014,28.08289256198348,4.76,0.44,3.3,NIC
4317,Managua,Nicaragua,South/Central America & Carribean,2015,28.398310249307496,5.27,0.49,3.39,NIC
4318,Managua,Nicaragua,South/Central America & Carribean,2016,28.16157024793391,5.38,0.53,3.46,NIC
4319,Managua,Nicaragua,South/Central America & Carribean,2017,27.494684931506857,5.4,0.58,3.46,NIC
4320,Managua,Nicaragua,South/Central America & Carribean,2018,27.380611111111108,5.21,0.62,3.41,NIC
4321,Managua,Nicaragua,South/Central America & Carribean,2019,27.853760445682457,0.0,0.0,0.0,NIC
4322,Manama,Bahrain,Middle East,1995,26.26849315068496,13.54,0.26,0.03,BHR
4323,Manama,Bahrain,Middle East,1996,26.76680327868852,14.17,0.35,0.04,BHR
4324,Manama,Bahrain,Middle East,1997,25.99841095890413,14.42,0.44,0.04,BHR
4325,Manama,Bahrain,Middle East,1998,27.88925207756233,15.51,0.54,0.04,BHR
4326,Manama,Bahrain,Middle East,1999,27.94225274725274,15.45,0.63,0.04,BHR
4327,Manama,Bahrain,Middle East,2000,27.00330601092897,15.88,0.73,0.04,BHR
4328,Manama,Bahrain,Middle East,2001,27.401698630136984,16.39,0.74,0.04,BHR
4329,Manama,Bahrain,Middle East,2002,27.14772853185595,17.22,0.76,0.05,BHR
4330,Manama,Bahrain,Middle East,2003,27.20926027397261,17.96,0.78,0.06,BHR
4331,Manama,Bahrain,Middle East,2004,27.09934426229508,17.93,0.79,0.07,BHR
4332,Manama,Bahrain,Middle East,2005,26.78304109589044,20.7,0.81,0.07,BHR
4333,Manama,Bahrain,Middle East,2006,27.22539726027398,22.5,0.9,0.07,BHR
4334,Manama,Bahrain,Middle East,2007,27.21192307692309,23.01,0.98,0.06,BHR
4335,Manama,Bahrain,Middle East,2008,26.940906593406588,24.77,1.07,0.07,BHR
4336,Manama,Bahrain,Middle East,2009,27.446895604395625,24.73,1.15,0.07,BHR
4337,Manama,Bahrain,Middle East,2010,28.2925205479452,25.98,1.24,0.08,BHR
4338,Manama,Bahrain,Middle East,2011,27.17775342465753,26.03,1.46,0.09,BHR
4339,Manama,Bahrain,Middle East,2012,27.60237704918037,26.57,1.68,0.09,BHR
4340,Manama,Bahrain,Middle East,2013,27.335671232876702,28.76,1.9,0.09,BHR
4341,Manama,Bahrain,Middle East,2014,27.81898351648353,30.22,2.12,0.09,BHR
4342,Manama,Bahrain,Middle East,2015,28.119615384615383,30.6,2.34,0.08,BHR
4343,Manama,Bahrain,Middle East,2016,27.84886740331489,30.2,2.65,0.07,BHR
4344,Manama,Bahrain,Middle East,2017,28.130958904109576,30.38,2.95,0.07,BHR
4345,Manama,Bahrain,Middle East,2018,28.49903047091412,30.75,3.26,0.09,BHR
4346,Manama,Bahrain,Middle East,2019,28.313426183844022,0.0,0.0,0.0,BHR
4347,Manila,Philippines,Asia,1995,26.98175342465755,61.8,0.24,9.69,PHL
4348,Manila,Philippines,Asia,1996,27.42262295081967,67.49,0.37,10.51,PHL
4349,Manila,Philippines,Asia,1997,27.65879452054793,75.33,0.49,11.2,PHL
4350,Manila,Philippines,Asia,1998,28.43313888888888,74.93,0.61,10.23,PHL
4351,Manila,Philippines,Asia,1999,27.46606060606059,72.43,0.74,10.93,PHL
4352,Manila,Philippines,Asia,2000,27.724480874316956,73.19,0.86,11.12,PHL
4353,Manila,Philippines,Asia,2001,27.956501377410465,71.67,0.94,11.37,PHL
4354,Manila,Philippines,Asia,2002,27.807388888888884,72.94,1.02,11.19,PHL
4355,Manila,Philippines,Asia,2003,27.80773480662984,74.77,1.1,12.14,PHL
4356,Manila,Philippines,Asia,2004,27.81013661202188,76.32,1.18,12.69,PHL
4357,Manila,Philippines,Asia,2005,27.874849315068488,78.1,1.26,12.27,PHL
4358,Manila,Philippines,Asia,2006,27.978410958904103,70.81,1.47,11.77,PHL
4359,Manila,Philippines,Asia,2007,28.092774725274733,74.56,1.68,12.23,PHL
4360,Manila,Philippines,Asia,2008,27.749118457300263,76.73,1.89,11.61,PHL
4361,Manila,Philippines,Asia,2009,27.59195054945055,77.52,2.1,11.88,PHL
4362,Manila,Philippines,Asia,2010,28.488821917808213,83.57,2.31,12.84,PHL
4363,Manila,Philippines,Asia,2011,27.682986301369866,84.47,2.85,12.31,PHL
4364,Manila,Philippines,Asia,2012,28.005683060109305,88.06,3.39,12.06,PHL
4365,Manila,Philippines,Asia,2013,28.20054945054946,97.8,3.93,12.47,PHL
4366,Manila,Philippines,Asia,2014,28.094628099173544,104.41,4.47,13.0,PHL
4367,Manila,Philippines,Asia,2015,28.34145604395604,113.67,5.01,12.64,PHL
4368,Manila,Philippines,Asia,2016,28.69922651933706,124.92,6.27,13.3,PHL
4369,Manila,Philippines,Asia,2017,28.390383561643837,136.59,7.53,14.33,PHL
4370,Manila,Philippines,Asia,2018,28.37538888888887,142.24,8.8,13.64,PHL
4371,Manila,Philippines,Asia,2019,28.60075208913647,0.0,0.0,0.0,PHL
4372,Maputo,Mozambique,Africa,1995,23.565821727019483,1.17,0.02,8.76,MOZ
4373,Maputo,Mozambique,Africa,1996,23.41105590062111,1.16,0.06,8.59,MOZ
4374,Maputo,Mozambique,Africa,1997,23.31475460122701,1.29,0.1,7.78,MOZ
4375,Maputo,Mozambique,Africa,1998,23.98723837209303,1.24,0.13,8.83,MOZ
4376,Maputo,Mozambique,Africa,1999,23.80631123919309,1.23,0.17,8.39,MOZ
4377,Maputo,Mozambique,Africa,2000,23.43530944625408,1.43,0.21,7.8,MOZ
4378,Maputo,Mozambique,Africa,2001,23.7501416430595,1.41,0.31,8.86,MOZ
4379,Maputo,Mozambique,Africa,2002,23.84567867036011,1.57,0.41,9.49,MOZ
4380,Maputo,Mozambique,Africa,2003,23.9943515850144,1.91,0.51,9.66,MOZ
4381,Maputo,Mozambique,Africa,2004,23.728872832369937,1.91,0.61,9.33,MOZ
4382,Maputo,Mozambique,Africa,2005,23.62790697674418,1.71,0.72,10.02,MOZ
4383,Maputo,Mozambique,Africa,2006,23.324676056338028,1.86,0.68,9.45,MOZ
4384,Maputo,Mozambique,Africa,2007,23.9487955182073,2.23,0.65,10.02,MOZ
4385,Maputo,Mozambique,Africa,2008,23.75354395604393,2.24,0.61,10.76,MOZ
4386,Maputo,Mozambique,Africa,2009,23.61265363128492,2.51,0.58,9.62,MOZ
4387,Maputo,Mozambique,Africa,2010,23.95124620060789,2.72,0.54,10.72,MOZ
4388,Maputo,Mozambique,Africa,2011,25.91551282051284,3.2,0.57,10.08,MOZ
4389,Maputo,Mozambique,Africa,2012,23.03449404761905,3.07,0.6,10.43,MOZ
4390,Maputo,Mozambique,Africa,2013,23.33783707865169,3.46,0.64,10.68,MOZ
4391,Maputo,Mozambique,Africa,2014,23.67709039548024,4.47,0.67,10.98,MOZ
4392,Maputo,Mozambique,Africa,2015,23.9673829201102,5.64,0.7,10.47,MOZ
4393,Maputo,Mozambique,Africa,2016,23.78386740331492,5.79,0.75,9.78,MOZ
4394,Maputo,Mozambique,Africa,2017,23.5703305785124,6.02,0.8,9.76,MOZ
4395,Maputo,Mozambique,Africa,2018,23.761864406779647,6.64,0.85,10.7,MOZ
4396,Maputo,Mozambique,Africa,2019,24.03972144846796,0.0,0.0,0.0,MOZ
4397,Medford,US,North America,1995,13.098,5126.9,115.29,272.69,USA
4398,Medford,US,North America,1996,13.027800000000004,5283.11,124.38,279.98,USA
4399,Medford,US,North America,1997,12.700630136986303,5547.99,130.98,273.86,USA
4400,Medford,US,North America,1998,12.66673130193907,5590.7,145.82,269.93,USA
4401,Medford,US,North America,1999,12.265631868131868,5610.3,142.42,265.35,USA
4402,Medford,US,North America,2000,12.4107650273224,5776.41,143.65,262.45,USA
4403,Medford,US,North America,2001,12.9878904109589,5749.25,130.28,255.04,USA
4404,Medford,US,North America,2002,12.743277777777775,5594.16,137.81,255.21,USA
4405,Medford,US,North America,2003,13.45274725274726,5659.63,127.23,260.06,USA
4406,Medford,US,North America,2004,13.333196721311484,5740.03,134.13,258.75,USA
4407,Medford,US,North America,2005,12.7686301369863,5756.08,135.45,257.93,USA
